Player,X,Y,Command,Left,Right,Up,Down,A,B,Y_btn,L,R
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,167,192,-,0,0,0,1,0,0,0,0,0
4,167,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,170,192,!v+!<,1,0,0,1,0,0,0,0,0
4,170,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,96,192,None,0,0,0,0,0,0,0,0,0
4,177,192,<,1,0,0,0,0,0,0,0,0
4,177,192,!<,1,0,0,0,0,0,0,0,0
4,180,192,None,0,0,0,0,0,0,0,0,0
4,184,192,v+R,0,0,0,1,0,0,0,0,1
4,184,192,v+R,0,0,0,1,0,0,0,0,1
4,55,192,!v+!R,0,0,0,1,0,0,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,0,0,0
4,55,192,!<,1,0,0,0,0,0,0,0,0
4,191,192,v+<,0,0,0,0,0,0,0,0,0
4,191,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,194,192,-,0,0,0,1,0,0,0,0,0
4,194,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,198,192,!v+!>,0,1,0,1,0,0,0,0,0
4,198,192,>+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,1,0,0
4,55,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,205,192,v+>,0,0,0,0,0,0,0,0,0
4,205,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,96,192,-,0,0,0,1,0,0,0,0,0
4,96,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,212,192,!v+!<,1,0,0,1,0,0,0,0,0
4,212,192,<+Y,0,0,0,0,0,0,0,0,0
4,215,192,-,1,0,0,0,0,0,1,0,0
4,215,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,222,192,v+>,0,0,0,0,0,0,0,0,0
4,222,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,226,192,-,0,0,0,1,0,0,0,0,0
4,226,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,229,192,!v+!<,1,0,0,1,0,0,0,0,0
4,229,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,233,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,0,0,0
4,55,192,!<,1,0,0,0,0,0,0,0,0
4,236,192,v+<,0,0,0,0,0,0,0,0,0
4,236,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,240,192,-,0,0,0,1,0,0,0,0,0
4,240,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,243,192,!v+!>,0,1,0,1,0,0,0,0,0
4,243,192,>+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,1,0,0
4,55,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,247,192,None,0,0,0,0,0,0,0,0,0
4,250,192,>+^+B,0,1,1,0,0,1,0,0,0
4,250,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,257,192,v+>,0,0,0,0,0,0,0,0,0
4,257,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,260,192,-,0,0,0,1,0,0,0,0,0
4,260,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,264,192,!v+!<,1,0,0,1,0,0,0,0,0
4,264,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,267,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,0,0,0
4,55,192,!<,1,0,0,0,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,274,192,!v+!<,1,0,0,1,0,0,0,0,0
4,274,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,278,192,v+>,0,0,0,0,0,0,0,0,0
4,278,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,>+Y,0,0,0,0,0,0,0,0,0
4,281,192,-,0,1,0,0,0,0,1,0,0
4,281,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,288,192,v+>,0,0,0,0,0,0,0,0,0
4,288,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,76,192,-,0,0,0,1,0,0,0,0,0
4,76,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,76,192,!v+!<,1,0,0,1,0,0,0,0,0
4,76,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,299,192,None,0,0,0,0,0,0,0,0,0
4,302,192,-,0,1,0,0,0,0,0,0,0
4,302,192,!>,0,1,0,0,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,76,192,-,0,0,0,1,0,0,0,0,0
4,76,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,>+^+B,0,1,1,0,0,1,0,0,0
4,55,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,76,192,>+^+B,0,1,1,0,0,1,0,0,0
4,76,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,<+Y,0,0,0,0,0,0,0,0,0
4,141,192,-,1,0,0,0,0,0,1,0,0
4,141,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,<+^+B,1,0,1,0,0,1,0,0,0
4,55,192,!<+!^+!B,1,0,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,58,185,>+^+B,0,1,1,0,0,1,0,0,0
4,58,185,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,108,182,None,0,0,0,0,0,0,0,0,0
4,102,178,>+^+B,0,1,1,0,0,1,0,0,0
4,102,178,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,64,176,None,0,0,0,0,0,0,0,0,0
4,67,173,>+^+B,0,1,1,0,0,1,0,0,0
4,67,173,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,91,172,None,0,0,0,0,0,0,0,0,0
4,69,172,>+^+B,0,1,1,0,0,1,0,0,0
4,69,172,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,92,172,None,0,0,0,0,0,0,0,0,0
4,71,158,-,1,0,0,0,0,0,0,0,0
4,71,158,!<,1,0,0,0,0,0,0,0,0
4,71,158,v+<,0,0,0,0,0,0,0,0,0
4,71,158,-,1,0,0,1,0,0,0,0,0
4,71,158,!v+!<,1,0,0,1,0,0,0,0,0
4,71,158,v,0,0,0,0,0,0,0,0,0
4,71,158,-,0,0,0,1,0,0,0,0,0
4,71,158,!v,0,0,0,1,0,0,0,0,0
4,71,158,v+>,0,0,0,0,0,0,0,0,0
4,71,158,-,0,1,0,1,0,0,0,0,0
4,71,158,!v+!>,0,1,0,1,0,0,0,0,0
4,71,158,>+Y,0,0,0,0,0,0,0,0,0
4,71,158,-,0,1,0,0,0,0,1,0,0
4,71,158,!>+!Y,0,1,0,0,0,0,1,0,0
4,71,158,None,0,0,0,0,0,0,0,0,0
4,71,158,>+^+B,0,1,1,0,0,1,0,0,0
4,71,158,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,71,158,None,0,0,0,0,0,0,0,0,0
4,71,158,>+^+B,0,1,1,0,0,1,0,0,0
4,71,158,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,71,158,None,0,0,0,0,0,0,0,0,0
4,70,154,-,0,1,0,0,0,0,0,0,0
4,70,154,!>,0,1,0,0,0,0,0,0,0
4,69,150,v+>,0,0,0,0,0,0,0,0,0
4,69,150,-,0,1,0,1,0,0,0,0,0
4,69,150,!v+!>,0,1,0,1,0,0,0,0,0
4,69,150,v,0,0,0,0,0,0,0,0,0
4,67,146,-,0,0,0,1,0,0,0,0,0
4,67,146,!v,0,0,0,1,0,0,0,0,0
4,67,146,v+<,0,0,0,0,0,0,0,0,0
4,67,146,-,1,0,0,1,0,0,0,0,0
4,66,143,!v+!<,1,0,0,1,0,0,0,0,0
4,66,143,<+Y,0,0,0,0,0,0,0,0,0
4,66,143,-,1,0,0,0,0,0,1,0,0
4,66,143,!<+!Y,1,0,0,0,0,0,1,0,0
4,65,140,None,0,0,0,0,0,0,0,0,0
4,64,137,>+^+B,0,1,1,0,0,1,0,0,0
4,64,137,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,64,137,None,0,0,0,0,0,0,0,0,0
4,63,134,-,0,1,0,0,0,0,0,0,0
4,63,134,!>,0,1,0,0,0,0,0,0,0
4,62,132,v+>,0,0,0,0,0,0,0,0,0
4,62,132,-,0,1,0,1,0,0,0,0,0
4,62,132,!v+!>,0,1,0,1,0,0,0,0,0
4,62,132,v,0,0,0,0,0,0,0,0,0
4,60,130,-,0,0,0,1,0,0,0,0,0
4,60,130,!v,0,0,0,1,0,0,0,0,0
4,60,130,v+<,0,0,0,0,0,0,0,0,0
4,60,130,-,1,0,0,1,0,0,0,0,0
4,59,128,!v+!<,1,0,0,1,0,0,0,0,0
4,59,128,<+Y,0,0,0,0,0,0,0,0,0
4,59,128,-,1,0,0,0,0,0,1,0,0
4,59,128,!<+!Y,1,0,0,0,0,0,1,0,0
4,58,126,None,0,0,0,0,0,0,0,0,0
4,57,125,-,1,0,0,0,0,0,0,0,0
4,57,125,!<,1,0,0,0,0,0,0,0,0
4,57,125,v+<,0,0,0,0,0,0,0,0,0
4,57,125,-,1,0,0,1,0,0,0,0,0
4,56,124,!v+!<,1,0,0,1,0,0,0,0,0
4,56,124,v,0,0,0,0,0,0,0,0,0
4,56,124,-,0,0,0,1,0,0,0,0,0
4,56,124,!v,0,0,0,1,0,0,0,0,0
4,55,123,v+>,0,0,0,0,0,0,0,0,0
4,55,123,-,0,1,0,1,0,0,0,0,0
4,55,123,!v+!>,0,1,0,1,0,0,0,0,0
4,55,123,>+Y,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,0,0,0,1,0,0
4,55,122,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,122,None,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,0,0,0,0,0,0
4,55,122,!>,0,1,0,0,0,0,0,0,0
4,55,122,v+>,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,1,0,0,0,0,0
4,55,122,!v+!>,0,1,0,1,0,0,0,0,0
4,55,122,v,0,0,0,0,0,0,0,0,0
4,55,122,-,0,0,0,1,0,0,0,0,0
4,55,122,!v,0,0,0,1,0,0,0,0,0
4,55,122,v+<,0,0,0,0,0,0,0,0,0
4,55,122,-,1,0,0,1,0,0,0,0,0
4,55,122,!v+!<,1,0,0,1,0,0,0,0,0
4,55,122,<+Y,0,0,0,0,0,0,0,0,0
4,55,122,-,1,0,0,0,0,0,1,0,0
4,55,122,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,122,None,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,0,0,0,0,0,0
4,55,122,!>,0,1,0,0,0,0,0,0,0
4,55,122,v+>,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,1,0,0,0,0,0
4,55,122,!v+!>,0,1,0,1,0,0,0,0,0
4,55,122,v,0,0,0,0,0,0,0,0,0
4,55,122,-,0,0,0,1,0,0,0,0,0
4,55,122,!v,0,0,0,1,0,0,0,0,0
4,55,122,v+<,0,0,0,0,0,0,0,0,0
4,55,122,-,1,0,0,1,0,0,0,0,0
4,55,122,!v+!<,1,0,0,1,0,0,0,0,0
4,55,122,<+Y,0,0,0,0,0,0,0,0,0
4,55,122,-,1,0,0,0,0,0,1,0,0
4,55,122,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,122,None,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,0,0,0,0,0,0
4,55,122,!>,0,1,0,0,0,0,0,0,0
4,55,122,v+>,0,0,0,0,0,0,0,0,0
4,55,122,-,0,1,0,1,0,0,0,0,0
4,55,122,!v+!>,0,1,0,1,0,0,0,0,0
4,55,122,v,0,0,0,0,0,0,0,0,0
4,55,122,-,0,0,0,1,0,0,0,0,0
4,55,122,!v,0,0,0,1,0,0,0,0,0
4,55,122,v+<,0,0,0,0,0,0,0,0,0
4,55,122,-,1,0,0,1,0,0,0,0,0
4,55,123,!v+!<,1,0,0,1,0,0,0,0,0
4,55,123,<+Y,0,0,0,0,0,0,0,0,0
4,55,123,-,1,0,0,0,0,0,1,0,0
4,55,123,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,123,None,0,0,0,0,0,0,0,0,0
4,55,124,-,1,0,0,0,0,0,0,0,0
4,55,124,!<,1,0,0,0,0,0,0,0,0
4,55,126,v+<,0,0,0,0,0,0,0,0,0
4,55,126,-,1,0,0,1,0,0,0,0,0
4,55,127,!v+!<,1,0,0,1,0,0,0,0,0
4,55,127,v,0,0,0,0,0,0,0,0,0
4,55,127,-,0,0,0,1,0,0,0,0,0
4,55,127,!v,0,0,0,1,0,0,0,0,0
4,55,131,v+>,0,0,0,0,0,0,0,0,0
4,55,131,-,0,1,0,1,0,0,0,0,0
4,55,133,!v+!>,0,1,0,1,0,0,0,0,0
4,55,133,>+Y,0,0,0,0,0,0,0,0,0
4,55,136,-,0,1,0,0,0,0,1,0,0
4,55,136,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,138,None,0,0,0,0,0,0,0,0,0
4,55,144,>+^+B,0,1,1,0,0,1,0,0,0
4,55,144,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,148,None,0,0,0,0,0,0,0,0,0
4,55,155,-,1,0,0,0,0,0,0,0,0
4,55,155,!<,1,0,0,0,0,0,0,0,0
4,55,160,v+<,0,0,0,0,0,0,0,0,0
4,55,160,-,1,0,0,1,0,0,0,0,0
4,55,164,!v+!<,1,0,0,1,0,0,0,0,0
4,55,164,v,0,0,0,0,0,0,0,0,0
4,55,169,-,0,0,0,1,0,0,0,0,0
4,55,169,!v,0,0,0,1,0,0,0,0,0
4,55,174,v+>,0,0,0,0,0,0,0,0,0
4,55,174,-,0,1,0,1,0,0,0,0,0
4,55,179,!v+!>,0,1,0,1,0,0,0,0,0
4,55,179,>+Y,0,0,0,0,0,0,0,0,0
4,55,184,-,0,1,0,0,0,0,1,0,0
4,55,184,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,190,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,190,v+<,0,0,0,0,0,0,0,0,0
4,55,190,-,1,0,0,1,0,0,0,0,0
4,55,188,!v+!<,1,0,0,1,0,0,0,0,0
4,55,188,<+Y,0,0,0,0,0,0,0,0,0
4,55,186,-,1,0,0,0,0,0,1,0,0
4,55,186,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,185,None,0,0,0,0,0,0,0,0,0
4,55,184,-,1,0,0,0,0,0,0,0,0
4,55,184,!<,1,0,0,0,0,0,0,0,0
4,55,183,v+<,0,0,0,0,0,0,0,0,0
4,55,183,-,1,0,0,1,0,0,0,0,0
4,55,183,!v+!<,1,0,0,1,0,0,0,0,0
4,55,183,v,0,0,0,0,0,0,0,0,0
4,55,183,-,0,0,0,1,0,0,0,0,0
4,55,183,!v,0,0,0,1,0,0,0,0,0
4,55,183,v+>,0,0,0,0,0,0,0,0,0
4,55,183,-,0,1,0,1,0,0,0,0,0
4,55,184,!v+!>,0,1,0,1,0,0,0,0,0
4,55,184,>+Y,0,0,0,0,0,0,0,0,0
4,55,185,-,0,1,0,0,0,0,1,0,0
4,55,185,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,186,None,0,0,0,0,0,0,0,0,0
4,55,188,-,1,0,0,0,0,0,0,0,0
4,55,188,!<,1,0,0,0,0,0,0,0,0
4,55,190,v+<,0,0,0,0,0,0,0,0,0
4,55,190,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,>+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,1,0,0
4,55,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,0,0,0
4,55,192,!<,1,0,0,0,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,>+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,1,0,0
4,55,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,>+^+B,0,1,1,0,0,1,0,0,0
4,55,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,>+^+B,0,1,1,0,0,1,0,0,0
4,55,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,>+^+B,0,1,1,0,0,1,0,0,0
4,55,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,0,0,0,0,0,0
4,55,192,!>,0,1,0,0,0,0,0,0,0
4,55,192,v+>,0,0,0,0,0,0,0,0,0
4,55,192,-,0,1,0,1,0,0,0,0,0
4,55,192,!v+!>,0,1,0,1,0,0,0,0,0
4,55,192,v,0,0,0,0,0,0,0,0,0
4,55,192,-,0,0,0,1,0,0,0,0,0
4,55,192,!v,0,0,0,1,0,0,0,0,0
4,55,192,v+<,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,1,0,0,0,0,0
4,55,192,!v+!<,1,0,0,1,0,0,0,0,0
4,55,192,<+Y,0,0,0,0,0,0,0,0,0
4,55,192,-,1,0,0,0,0,0,1,0,0
4,55,192,!<+!Y,1,0,0,0,0,0,1,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,55,192,>+^+B,0,1,1,0,0,1,0,0,0
4,55,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,192,None,0,0,0,0,0,0,0,0,0
4,57,185,-,0,1,0,0,0,0,0,0,0
4,57,185,!>,0,1,0,0,0,0,0,0,0
4,60,182,v+>,0,0,0,0,0,0,0,0,0
4,60,182,-,0,1,0,1,0,0,0,0,0
4,61,180,!v+!>,0,1,0,1,0,0,0,0,0
4,61,180,v,0,0,0,0,0,0,0,0,0
4,63,178,-,0,0,0,1,0,0,0,0,0
4,63,178,!v,0,0,0,1,0,0,0,0,0
4,63,176,v+<,0,0,0,0,0,0,0,0,0
4,63,176,-,1,0,0,1,0,0,0,0,0
4,64,174,!v+!<,1,0,0,1,0,0,0,0,0
4,64,174,<+Y,0,0,0,0,0,0,0,0,0
4,67,173,-,1,0,0,0,0,0,1,0,0
4,67,173,!<+!Y,1,0,0,0,0,0,1,0,0
4,69,172,None,0,0,0,0,0,0,0,0,0
4,70,172,>+^+B,0,1,1,0,0,1,0,0,0
4,70,172,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,92,172,None,0,0,0,0,0,0,0,0,0
4,53,172,>+^+B,0,1,1,0,0,1,0,0,0
4,53,172,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,55,172,None,0,0,0,0,0,0,0,0,0
4,79,172,-,1,0,0,0,0,0,0,0,0
4,79,172,!<,1,0,0,0,0,0,0,0,0
4,101,172,v+<,0,0,0,0,0,0,0,0,0
4,101,172,-,1,0,0,1,0,0,0,0,0
4,83,172,!v+!<,1,0,0,1,0,0,0,0,0
4,83,172,v,0,0,0,0,0,0,0,0,0
4,83,172,-,0,0,0,1,0,0,0,0,0
4,83,172,!v,0,0,0,1,0,0,0,0,0
4,63,172,v+>,0,0,0,0,0,0,0,0,0
4,63,172,-,0,1,0,1,0,0,0,0,0
4,87,172,!v+!>,0,1,0,1,0,0,0,0,0
4,87,172,>+Y,0,0,0,0,0,0,0,0,0
4,87,172,-,0,1,0,0,0,0,1,0,0
4,87,172,!>+!Y,0,1,0,0,0,0,1,0,0
4,89,172,None,0,0,0,0,0,0,0,0,0
4,93,172,-,1,0,0,0,0,0,0,0,0
4,93,172,!<,1,0,0,0,0,0,0,0,0
4,93,172,v+<,0,0,0,0,0,0,0,0,0
4,93,172,-,1,0,0,1,0,0,0,0,0
4,74,172,!v+!<,1,0,0,1,0,0,0,0,0
4,74,172,v,0,0,0,0,0,0,0,0,0
4,75,172,-,0,0,0,1,0,0,0,0,0
4,75,172,!v,0,0,0,1,0,0,0,0,0
4,98,172,v+>,0,0,0,0,0,0,0,0,0
4,98,172,-,0,1,0,1,0,0,0,0,0
4,99,172,!v+!>,0,1,0,1,0,0,0,0,0
4,99,172,>+Y,0,0,0,0,0,0,0,0,0
4,100,172,-,0,1,0,0,0,0,1,0,0
4,100,172,!>+!Y,0,1,0,0,0,0,1,0,0
4,103,172,None,0,0,0,0,0,0,0,0,0
4,106,174,>+^+B,0,1,1,0,0,1,0,0,0
4,106,174,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,108,176,None,0,0,0,0,0,0,0,0,0
4,109,178,-,1,0,0,0,0,0,0,0,0
4,109,178,!<,1,0,0,0,0,0,0,0,0
4,111,182,v+<,0,0,0,0,0,0,0,0,0
4,111,182,-,1,0,0,1,0,0,0,0,0
4,112,185,!v+!<,1,0,0,1,0,0,0,0,0
4,112,185,v,0,0,0,0,0,0,0,0,0
4,115,188,-,0,0,0,1,0,0,0,0,0
4,115,188,!v,0,0,0,1,0,0,0,0,0
4,228,192,v+>,0,0,0,0,0,0,0,0,0
4,228,192,-,0,1,0,1,0,0,0,0,0
4,228,192,!v+!>,0,1,0,1,0,0,0,0,0
4,228,192,>+Y,0,0,0,0,0,0,0,0,0
4,118,192,-,0,1,0,0,0,0,1,0,0
4,118,192,!>+!Y,0,1,0,0,0,0,1,0,0
4,118,192,None,0,0,0,0,0,0,0,0,0
4,118,192,>+^+B,0,1,1,0,0,1,0,0,0
4,118,192,!>+!^+!B,0,1,1,0,0,1,0,0,0
4,118,192,None,0,0,0,0,0,0,0,0,0
4,205,192,-,1,0,0,0,0,0,0,0,0
4,205,192,!<,1,0,0,0,0,0,0,0,0
4,118,192,v+<,0,0,0,0,0,0,0,0,0
4,118,192,-,1,0,0,1,0,0,0,0,0
4,199,192,!v+!<,1,0,0,1,0,0,0,0,0
